booking_id,rating_score
00025a261e572c2a9fc158e005414df7,4.532014074282403
0004ed7b4b20bb24c1eeb5871a6f9a16,4.405891950674525
0006f0b5b856151f468af2bf9b846ff4,4.292719461456111
0008063ff2f93feac96d1f5da238306b,4.428431975033624
00080a507890c89a0323f06d5ca29c3c,4.409817336238332
00080c6a798674e06a617a1be8a890f2,4.504223778790408
000a1f31116b5bd44f3d98f8f47214bc,4.425931815122593
000bc7ae3d9aef9046000c4f6782c1d4,4.373273338095163
000bd952718c7c856d1d3fc78a040518,4.2888255419779275
000d79fb04de5aaf89cf7f69f783a40d,4.166785610900571
0013bfa7716897f6208c5c126f64fc90,4.0523635061431005
0016d81488da88bd924bb5ce7970b8f8,4.420100721896423
0018abb0d4e4abe957a715bb8509bbf1,4.5295531488802085
0018cde48868c96b03c4d3d1cef11b67,3.4780679207535967
0018d12a3853c059f7f23ab5b1002d04,4.517837959486486
001d6fa542824cdc23399fecfe7e131a,4.428524068258616
001dfbf5f1315c3fea8d0600ea14a3a4,3.343531319077182
001f769a88ab6001e17de9e59ee8efb0,4.4321994030477505
0020b9a4d7a90bfece69a657d512c721,4.054308721361685
00231ddda7d5b3d7941ab2339e87a91e,4.292658599448135
00236fa0a72e234467f0d86c5ebdbaab,4.441598519543627
00243b0a609a2351ac5e093a45d40a25,4.449277435043605
0024e6e7bd1533221767ff65917fa8f4,4.344332181132967
00258b718b1fcaa00249b304185d9574,4.510147594355373
00276fcf833862d7d1c8dfd16072b86b,4.495936937358107
00285f2bd8dd6d47e55e203b9272a964,4.488649552098992
00294b6acc114b86b79dfff0f32df926,1.8845274692608718
002be64ecda1789c28234f82c49148eb,3.507909271077254
003180df7deee0def224ed41e788456c,2.3060435565561965
00334cf6a9e407fcaa52030cedb7b340,4.362037084744643
003580be0b34472acce62033e70b1305,4.147533398342633
00366925655497d9dc353f50ecc74420,4.394119112579682
0037af907b9099da2c948e109c1e50c5,3.8793507367783056
003ab580410022f433959505aeccc35d,4.434717407729657
003f9966416e844105537b03603ed359,3.343201101235859
003fe02bcbe317d6ca7224419c1ccde0,4.534539486601435
004059a7aa9a84571480d7a1c0fdffb9,4.421471941476119
004164883520d0bd32b107261008eaf9,4.396403387466511
0042fb422bf0891ded3d1ef94426d803,4.448580757133679
0046ad19061885dc5ce242068feb4a3d,2.9224970939851738
00479bf84c9e8ae1a010988ba9421ea8,4.327458359255152
004a2a538d3dd724ea76916bd2fcdb0c,4.057195869761615
004b64118cf7814d3a03cfff00cdb6f9,1.8350223842800617
004c521a0cc86b0a167ecac9efb8edbf,4.601087950755603
004cedcfbc04ae95d7bfe581b6015857,1.8158786364530641
004dbadccb93c8e2555f0390532df9e1,4.427856870264767
004ec582d8cceebc58967f2e1344275e,4.331046453866417
00502d278ecb156431fd1d592d4d3748,4.390557179188591
00509a13c599199c6fa86fa836ae5496,4.371218552866851
0054a5d55992b3c88d3d4d62cc2763a3,4.467091779280063
00567dfaa251bc610a0c0cd056707fec,4.527048401445105
0058373d0f5e3041a27f0a097b96a18f,4.090263167516264
0058ea921e275c87efadc8f7c323b28f,4.314417586803477
005b5e253fd4805a69715d651aaa0de1,4.501764690062737
005b8e19195327eb853b2116a10c94dc,3.722251435541949
005ba36cb7c06afc0fe39c9caabac80e,4.351620814006199
005d04de9e867674226097941e2db84b,3.766646936197668
005d7f1d59015edb4153e0ff86919e2e,4.424320516585569
005ed8b257d26c484455d585f9bce13c,1.6677571007271952
005f95b5a412d19e1642ff3786c2a7e3,4.312085070866084
0060240a744e8283826624856b1405c0,3.7172174040504116
006189100419015233bf26be8a765e82,4.402412899734909
00657829676e8d963dead4a4f0272fc9,4.456712783562456
00662af489ef7c24c730e4dde7f74599,3.895998292257858
006651097e013bda72e453e503de6a65,4.455459262873499
0069e6bb07a007f8db6dcc09b9192c72,4.539542907214636
006a8d5ef491c01ab176a3eaff0f1e83,4.385541453858924
006c3128d1a4345251ccd3ddf330a5c6,4.378280427052621
006cb9caed53a57e7daa5c34e243ccdb,4.239429631593791
006e35f0bcdcd62b6a56157ae3da0d9d,4.472512918082253
007160b73672228b5b6b27f8b924574f,4.414319276358247
00723ac16aa147cf1add96c119f80332,4.2479181755623
0072dbf76ad244e7342583fbba2a364f,4.422181050834532
00743c2cfeb69cce4fe4fe1e0918eb0a,4.455206523032981
0076491bbfa81921df6b676f29998688,3.0132733632122024
0076d80f8699a22aa6e010818e0f8eab,3.6266280180136947
00785c7052ace31b764290e42c3cd1fc,4.392252271024502
007c0e6e119fd24da2a057a4cdc71c71,4.45576504870681
007cba69dfef04b68594e8d85847da9a,4.3805982237013055
008351e4cbdc01dbc0e9c05c2acb5953,4.522858114104324
00854a697aaee3ff7c5aad0654bfcd70,4.429074188730286
0086b18836d45239ace6676af70302ae,4.339752593979344
008772dc54c84a0980f6a6b5f5c1957d,4.458504178688766
0087a35a7640dd917bab8e824fc7677f,4.384179520361202
008a2351a4855a865c454c73f4870bf4,4.3846728930093075
008cc2ca1f639a4df8aa42d9932a4c2b,4.421628655796582
008df42edeea48899edf5951db10009e,3.613553243114175
008ed2b97194165cb76a98fdd0da4868,4.363956061203668
008f7107444e1004a7a2ca94422a3042,4.078607353765787
008fe46549ad83e820c22c95bbadd1ed,4.389936954253542
009017a1c0a06ce0699b31411d9c1c41,4.355082557777266
0090e91cbb10496d6bffcf1ae3bf818a,4.520312365521713
0091c0ee45b2e2478120b91046b977c0,4.395778641022808
009348caf87a4fcb8f0f4485ebaf1444,4.03772284691874
00939872ea30dc8337874760a81fe0bc,4.463708787569214
0093a926152b82312c5db8984f3645d0,3.9452738118756363
0096a2042a63c4b3d20bcfe80adaeb25,2.872590754358079
0096d728066fe48cc6249c43065765ea,4.461420718153485
0097ccdb4f3ace3eda887e7c64c2d8fd,4.361718123508665
0098a41fb19ad93e010e6383580fbd46,2.191981680114103
0099d133a8d085444083a6c906bf1650,4.371625693836416
009c38528d7c7840a5d46ef8caf8268f,3.8711763578961618
009d84eeb960c0890bf4666ef121c337,4.42465275262979
009dbafa86035003b00a49cd2855302e,4.5965381586857275
009e2efb0428f284381cafec050dfd61,4.432831999479061
00a12c9808aa855b6ac2695982531b02,4.43141312959422
00a348d527dbd7f0ae9cb12aa866f6d3,4.5470676065603515
00a9403b195f0c47428dde994b28e2ea,3.099245234366053
00a942ba22b627ebff13b066a60f7b07,4.377323166860411
00ade1ddffe679b422cbebfce59cea85,4.193610146957843
00ae1fd610a03e8a4e884199734cfb1a,4.3641070009499385
00af932cd7ab4fa2ccfb393211459aac,4.477189319050313
00b07c2fdc81d3e62951e10c64a2e69f,4.489244688875625
00b241ff5c85e8397eadd62dfb620f36,4.256406996847869
00b2bf880c8b7040fa4a74bd70285436,4.36229504517638
00b2f18f1898c9449c1e7a8e09e4d17d,2.20936562821753
00b6318a3a13b081396bc44676f59462,4.321275538005743
00bc1f24db33620b942d2f1b60ece83b,4.552325482888766
00bc4e2657a17f2928328fb74df7e4c8,4.347656443787298
00c90e18fd4afb296ffb496cdff07429,4.414237829404001
00cb23af0f2ccdb5ee8245f67026e78b,3.138894935708865
00cb3b80c0386a7cc0892102bc6b2e1b,3.776531223012024
00cd8f4f33f0791e63dd085a08940183,4.317525829989159
00cedea70947a1aa39092bec7d5a25c6,4.394631468122084
00d08c5e2c57e693161db7d95dc7171d,2.151105178738821
00d1cc4cebd96be96f3823e61f15c949,4.000054827671978
00d51b787bc374700055ca79ac2a680b,4.392573623278109
00d545b18474cff0e9d577c3043d3c09,4.3987343497226306
00d7b40d4879cce688ff29c7cdeea12d,4.364653416092283
00d942bc5dec4978e6a347b6cc93a896,4.394437345480331
00db60c67283a202605043c2e9366f76,4.340237860695186
00dbd34e54db5ec3dbd2a36018fd34ab,4.074068549354956
00dcb85e2cc1b9077573721fa15934df,4.300585120609782
00e135888860c546cf83ec57f3877718,4.523046081613343
00e239f331c724ae1fc5543bf5a9f795,4.388596697175413
00e56f19ad821354fa9cabbfaf52f280,4.2903744696502715
00e692166e541a2bff028b161deecd4d,4.388231176489946
00e8dcbe6e0f729be0b845ba794dc7ba,1.6898535919204425
00e94ede112bf5ed1b321eb47858aa71,4.302915863489083
00ebeb2ff790e949a54e9202a540dd39,4.495352273011988
00ee7f8e2b235f8e3610062ac00a6a0a,4.246765437434126
00ef15cb616e1b75b4c4dcfa9b843499,4.3942151566299055
00f3b93584ee9fb07c09a83ffe176e7f,3.695507257966896
00f4a2c1aea2f89c40d5bda85803d5b1,4.4536742260013495
00f4f78647bb9b690543cb4b85864162,4.125230334625106
00f55f7ae2d4e85e2782bfb8704a67f8,4.409939583210983
00f721ffaeee9f708dae591569fe4892,4.1968299334791785
00f89f21d5449de1daf8d44f932616a4,4.406974259087234
00f9ca182b8361556a3873d8ed017193,4.409029517325764
00fa64d3cd65f0b910d219b45a289e33,4.336023273550049
00fb4f5d66e449058b4d61839cdf42ef,4.203090940687606
00fba9e723d40d5778c260740dabf042,1.7535539384184988
00fc10b269b333bbfba078133c0683f6,4.070469652020325
00fe034468960bd0cc6d2535fec115c6,4.3745636367758545
00ff0688de3eabc929729872384a3598,4.477081535440278
00ffea01b171f2a30b41a207671f292d,4.068757898747526
01011a09e5047dca31d70b6be1daa828,4.233558813850124
01013a5f935b785eee38530e2069f9db,4.325101843905782
01015050463bc2e3b6599a6bc5e62c32,1.650098961765757
0103edec4820898e5084c770a56c4271,4.378385591448891
0103f103915644d0a066f8d53661cb6c,4.513415396988117
0103fedd7310a8d575f9a8d29102701a,4.435441893209603
01069a0726697b9d207400fa21661c45,3.4444242331575663
0106c77569bbe81ed1a412e22f7bfca7,4.357095729034273
010715bb44c1babfe225e6ecfcd1b446,3.7519059141875633
010810e690cf725b20977c422fe0aba1,4.532527100943744
0108718230e45ed596af3c04ab73fd1a,4.38880882335233
010db52a51e6e283edcd6f7d92cb6758,4.41708873839246
